dealer,player,handtype,action,Q-value
8, 8, 1, 1, 1821.9376254375288
8, 9, 0, 0, 0.0
8, 9, 0, 1, 0.0
8, 9, 1, 0, 2418.994008586075
8, 9, 1, 1, 2625.145276155252
8, 10, 0, 0, 0.0
8, 10, 0, 1, 0.0
8, 10, 1, 0, 2883.6270208695382
8, 10, 1, 1, 3131.6479778974235
8, 11, 0, 0, 0.0
8, 11, 0, 1, 0.0
8, 11, 1, 0, 1714.5096074882424
8, 11, 1, 1, 1785.102301515683
8, 12, 0, 0, 2285.6500261454407
8, 12, 0, 1, 2580.802575227977
8, 12, 1, 0, 1298.959971801433
8, 12, 1, 1, 1404.8821630030327
8, 13, 0, 0, 2356.095882038041
8, 13, 0, 1, 2459.4174658804477
8, 13, 1, 0, 1170.077831524093
8, 13, 1, 1, 1223.0904327965832
8, 14, 0, 0, 2235.5190387423677
8, 14, 0, 1, 2325.587066767808
8, 14, 1, 0, 1107.8802158814178
8, 14, 1, 1, 1183.0177999601322
8, 15, 0, 0, 2150.8417378970585
8, 15, 0, 1, 2305.82128061749
8, 15, 1, 0, 994.6865382926385
8, 15, 1, 1, 1121.0133075876436
8, 16, 0, 0, 2058.5291132217453
8, 16, 0, 1, 2062.041876242475
8, 16, 1, 0, 964.917673575796
8, 16, 1, 1, 955.0731661983726
8, 17, 0, 0, 1995.7243754396518
8, 17, 0, 1, 2108.7168649397936
8, 17, 1, 0, 1113.9248053388576
8, 17, 1, 1, 939.5679877357057
8, 18, 0, 0, 2313.2537217828844
8, 18, 0, 1, 2298.0888709667524
8, 18, 1, 0, 2340.3266590222415
8, 18, 1, 1, 652.3216280967475
8, 19, 0, 0, 4985.883324062933
8, 19, 0, 1, 2872.069364959694
8, 19, 1, 0, 5000.565351765238
8, 19, 1, 1, 386.12332674519325
8, 20, 0, 0, 5958.721910775982
8, 20, 0, 1, 3090.83777334973
8, 20, 1, 0, 5979.1753684527575
8, 20, 1, 1, -74.24691719342859
8, 21, 0, 0, 6527.617814314814
8, 21, 0, 1, 1800.959385260447
8, 21, 1, 0, 700.0
8, 21, 1, 1, 0.0
8, 22, 0, 0, -100.0
8, 22, 0, 1, -100.0
8, 22, 1, 0, -100.0
8, 22, 1, 1, -100.0
9, 0, 0, 0, 0.0
9, 0, 0, 1, 0.0
9, 0, 1, 0, 0.0
9, 0, 1, 1, 0.0
9, 1, 0, 0, 0.0
9, 1, 0, 1, 0.0
9, 1, 1, 0, 0.0
9, 1, 1, 1, 0.0
9, 2, 0, 0, 0.0
9, 2, 0, 1, 0.0
9, 2, 1, 0, 0.0
9, 2, 1, 1, 0.0
9, 3, 0, 0, 0.0
9, 3, 0, 1, 0.0
9, 3, 1, 0, 0.0
9, 3, 1, 1, 0.0
9, 4, 0, 0, 0.0
9, 4, 0, 1, 0.0
9, 4, 1, 0, 1143.125725724664
9, 4, 1, 1, 1199.22093051155
9, 5, 0, 0, 0.0
9, 5, 0, 1, 0.0
9, 5, 1, 0, 1158.2839571223471
9, 5, 1, 1, 1193.3996088416097
9, 6, 0, 0, 0.0
9, 6, 0, 1, 0.0
9, 6, 1, 0, 1113.3869410528525
9, 6, 1, 1, 1150.9699572900377
9, 7, 0, 0, 0.0
9, 7, 0, 1, 0.0
9, 7, 1, 0, 1111.220905150139
9, 7, 1, 1, 1135.5099042407414
9, 8, 0, 0, 0.0
9, 8, 0, 1, 0.0
9, 8, 1, 0, 1388.803531406775
9, 8, 1, 1, 1427.480334463708
9, 9, 0, 0, 0.0
9, 9, 0, 1, 0.0
9, 9, 1, 0, 1749.8085608201689
9, 9, 1, 1, 1849.7526331996125
9, 10, 0, 0, 0.0
9, 10, 0, 1, 0.0
9, 10, 1, 0, 2622.407578242426
9, 10, 1, 1, 2839.9974594827695
9, 11, 0, 0, 0.0
9, 11, 0, 1, 0.0
9, 11, 1, 0, 1455.281179922594
9, 11, 1, 1, 1492.892369583384
9, 12, 0, 0, 1997.2781512704923
9, 12, 0, 1, 2262.004156036042
9, 12, 1, 0, 1071.1780795414727
9, 12, 1, 1, 1069.1330357998652
9, 13, 0, 0, 2036.705620225154
9, 13, 0, 1, 2155.9331161734062
9, 13, 1, 0, 955.276698069578
9, 13, 1, 1, 980.3548179735415
9, 14, 0, 0, 1909.6093735151906
9, 14, 0, 1, 2096.26768035288
9, 14, 1, 0, 905.109419122756
9, 14, 1, 1, 936.6644573040738
9, 15, 0, 0, 1862.88352977281
9, 15, 0, 1, 1998.2169230491438
9, 15, 1, 0, 828.200479617985
9, 15, 1, 1, 815.4366529186427
9, 16, 0, 0, 1778.2833749874337
9, 16, 0, 1, 1927.3954218708698
9, 16, 1, 0, 812.3175458031806
9, 16, 1, 1, 810.0762107408907
9, 17, 0, 0, 1709.5648055334902
9, 17, 0, 1, 1797.2717596725797
9, 17, 1, 0, 916.8065634762461
9, 17, 1, 1, 760.9468262099028
9, 18, 0, 0, 1977.0268217419402
9, 18, 0, 1, 1966.095192286432
9, 18, 1, 0, 1905.6971883978663
9, 18, 1, 1, 601.7548857210608
9, 19, 0, 0, 3105.3829021173096
9, 19, 0, 1, 2232.9685132683076
9, 19, 1, 0, 3086.093728345488
9, 19, 1, 1, 398.1552473007188
9, 20, 0, 0, 5694.780874532487
9, 20, 0, 1, 2877.3513604979976
9, 20, 1, 0, 5663.342306267313
9, 20, 1, 1, -75.46036560027812
9, 21, 0, 0, 6558.461163249817
9, 21, 0, 1, 1528.005520617919
9, 21, 1, 0, 700.0
9, 21, 1, 1, 0.0
9, 22, 0, 0, -100.0
9, 22, 0, 1, -100.0
9, 22, 1, 0, -100.0
9, 22, 1, 1, -100.0
10, 0, 0, 0, 0.0
10, 0, 0, 1, 0.0
10, 0, 1, 0, 0.0
10, 0, 1, 1, 0.0
10, 1, 0, 0, 0.0
10, 1, 0, 1, 0.0
10, 1, 1, 0, 0.0
10, 1, 1, 1, 0.0
10, 2, 0, 0, 0.0
10, 2, 0, 1, 0.0
10, 2, 1, 0, 0.0
10, 2, 1, 1, 0.0
10, 3, 0, 0, 0.0
10, 3, 0, 1, 0.0
10, 3, 1, 0, 0.0
10, 3, 1, 1, 0.0
10, 4, 0, 0, 0.0
10, 4, 0, 1, 0.0
10, 4, 1, 0, 957.919579554128
10, 4, 1, 1, 975.1129668884016
10, 5, 0, 0, 0.0
10, 5, 0, 1, 0.0
10, 5, 1, 0, 927.3489689320326
10, 5, 1, 1, 953.889132424647
10, 6, 0, 0, 0.0
10, 6, 0, 1, 0.0
10, 6, 1, 0, 904.8894668858677
10, 6, 1, 1, 916.0096019733448
10, 7, 0, 0, 0.0
10, 7, 0, 1, 0.0
10, 7, 1, 0, 909.9723456020088
10, 7, 1, 1, 923.1451139084563
10, 8, 0, 0, 0.0
10, 8, 0, 1, 0.0
10, 8, 1, 0, 1141.672716570095
10, 8, 1, 1, 1174.5057618678038
10, 9, 0, 0, 0.0
10, 9, 0, 1, 0.0
10, 9, 1, 0, 1420.4507047007546
10, 9, 1, 1, 1485.6029193799848
10, 10, 0, 0, 0.0
10, 10, 0, 1, 0.0
10, 10, 1, 0, 1965.7111365684996
10, 10, 1, 1, 2128.9402646225712
10, 11, 0, 0, 0.0
10, 11, 0, 1, 0.0
10, 11, 1, 0, 1196.4959791444035
10, 11, 1, 1, 1267.29619122456
10, 12, 0, 0, 1708.3857792954566
10, 12, 0, 1, 1807.5187497304828
10, 12, 1, 0, 777.1204643090376
10, 12, 1, 1, 836.8292737612703
10, 13, 0, 0, 1633.0022296280495
10, 13, 0, 1, 1752.2093520354151
10, 13, 1, 0, 754.7218331466595
10, 13, 1, 1, 787.7911172905241
10, 14, 0, 0, 1563.1814328819987
10, 14, 0, 1, 1651.9993117413844
10, 14, 1, 0, 677.2465260268094
10, 14, 1, 1, 725.8808859809341
10, 15, 0, 0, 1519.8430416614037
10, 15, 0, 1, 1601.785503099241
10, 15, 1, 0, 724.9056442744622
10, 15, 1, 1, 617.7582507295091
10, 16, 0, 0, 1450.0223807097645
10, 16, 0, 1, 1540.7871504839088
10, 16, 1, 0, 685.09575104076
10, 16, 1, 1, 583.1447391619193
10, 17, 0, 0, 1421.1232396780845
10, 17, 0, 1, 1503.8295603346007
10, 17, 1, 0, 792.7300236490563
10, 17, 1, 1, 499.31241297191025
10, 18, 0, 0, 1667.863176757894
10, 18, 0, 1, 1657.5090905348318
10, 18, 1, 0, 1695.4963663942046
10, 18, 1, 1, 417.42662229165506
10, 19, 0, 0, 2597.733139002192
10, 19, 0, 1, 1942.205524383883
10, 19, 1, 0, 2596.090229087495
10, 19, 1, 1, 168.71864890195863
10, 20, 0, 0, 3694.418432967468
10, 20, 0, 1, 2099.1543768984006
10, 20, 1, 0, 3687.6638054608056
10, 20, 1, 1, -75.10955034128833
10, 21, 0, 0, 6211.081497451393
10, 21, 0, 1, 1249.43467849137
10, 21, 1, 0, 700.0
10, 21, 1, 1, 0.0
10, 22, 0, 0, -100.0
10, 22, 0, 1, -100.0
10, 22, 1, 0, -100.0
10, 22, 1, 1, -100.0
11, 0, 0, 0, 0.0
11, 0, 0, 1, 0.0
11, 0, 1, 0, 0.0
11, 0, 1, 1, 0.0
11, 1, 0, 0, 0.0
11, 1, 0, 1, 0.0
11, 1, 1, 0, 0.0
11, 1, 1, 1, 0.0
11, 2, 0, 0, 0.0
11, 2, 0, 1, 0.0
11, 2, 1, 0, 0.0
11, 2, 1, 1, 0.0
11, 3, 0, 0, 0.0
11, 3, 0, 1, 0.0
11, 3, 1, 0, 0.0
11, 3, 1, 1, 0.0
11, 4, 0, 0, 0.0
11, 4, 0, 1, 0.0
11, 4, 1, 0, 631.8994120214103
11, 4, 1, 1, 738.0269705471098
11, 5, 0, 0, 0.0
11, 5, 0, 1, 0.0
11, 5, 1, 0, 627.4893202113942
11, 5, 1, 1, 706.4215666765147
11, 6, 0, 0, 0.0
11, 6, 0, 1, 0.0
11, 6, 1, 0, 606.2978888676869
11, 6, 1, 1, 689.7112899432587
11, 7, 0, 0, 0.0
11, 7, 0, 1, 0.0
11, 7, 1, 0, 578.5626619457043
11, 7, 1, 1, 654.7967373597556
11, 8, 0, 0, 0.0
11, 8, 0, 1, 0.0
11, 8, 1, 0, 758.0735150655418
11, 8, 1, 1, 855.8075252064212
11, 9, 0, 0, 0.0
11, 9, 0, 1, 0.0
11, 9, 1, 0, 1066.9225875395964
11, 9, 1, 1, 1161.7381304560495
11, 10, 0, 0, 0.0
11, 10, 0, 1, 0.0
11, 10, 1, 0, 1496.6371812766008
11, 10, 1, 1, 1646.563456189153
11, 11, 0, 0, 0.0
11, 11, 0, 1, 0.0
11, 11, 1, 0, 884.3295089013952
11, 11, 1, 1, 1001.7650583805676
11, 12, 0, 0, 1187.8041692526226
11, 12, 0, 1, 1361.0091249515206
11, 12, 1, 0, 585.1601232860176
11, 12, 1, 1, 624.8212080554528
11, 13, 0, 0, 1181.4052742925069
11, 13, 0, 1, 1323.2602022303374
11, 13, 1, 0, 530.631736841671
11, 13, 1, 1, 563.2746198619652
11, 14, 0, 0, 1134.2812189304611
11, 14, 0, 1, 1243.3752911971108
11, 14, 1, 0, 477.4774145389009
11, 14, 1, 1, 528.2826612374821
11, 15, 0, 0, 1090.0196905006405
11, 15, 0, 1, 1180.4255818615748
11, 15, 1, 0, 447.20651381273825
11, 15, 1, 1, 540.0561311472322
11, 16, 0, 0, 1043.7371298072842
11, 16, 0, 1, 1158.0024848969833
11, 16, 1, 0, 382.217212092216
11, 16, 1, 1, 419.73792681993575
11, 17, 0, 0, 992.4884041130009
11, 17, 0, 1, 1084.6562418158119
11, 17, 1, 0, 359.11909175468406
11, 17, 1, 1, 399.0480098728219
11, 18, 0, 0, 1180.1644662885828
11, 18, 0, 1, 1197.540391370311
11, 18, 1, 0, 1152.4344634942795
11, 18, 1, 1, 307.4173491098229
11, 19, 0, 0, 2182.24767923266
11, 19, 0, 1, 1482.463914628001
11, 19, 1, 0, 2165.5160762892056
11, 19, 1, 1, 182.47537135770668
11, 20, 0, 0, 3195.8883367981293
11, 20, 0, 1, 1634.01466661855
11, 20, 1, 0, 3214.8421960096707
11, 20, 1, 1, -83.53771797381383
11, 21, 0, 0, 4484.200545161254
11, 21, 0, 1, 998.2776208297556
11, 21, 1, 0, 700.0
11, 21, 1, 1, 0.0
11, 22, 0, 0, -100.0
11, 22, 0, 1, -100.0
11, 22, 1, 0, -100.0
11, 22, 1, 1, -100.0
